po_week,tcin,expected_po_units,lead_days,plan_business_d,n_dc,stream,primary_signal,fallback_rung,flags,lag1_rep,mean4_rep,mean8_rep,weeks_ordered_8,grade,low,high,band_source,band_pct,confidence,sku,description,item_group,ship_offset_days,casepack,item_state,mapping_confidence,ship_week,expected_cases,po_week_label,fiscal_week
2026-10-04,95285660,36360.0,33,2026-09-02,29,planned_forward,target_po_plan,plan,NEW_TCIN_NO_HISTORY|LAUNCH_FILL,0.0,0.0,0.0,0,C,3225.0,103398.0,empirical_lowo,0.5,C · directional · ±50%,P-60WIP-FLU-FRA-2PK,Biom Flushable Personal Wipes Fragrance Free - 120ct,D253-C6,5,12.0,READY_FOR_ORDER,inferred,2026-10-04,3030.0,2026-10-04,FY2026 W36
2026-10-04,95285661,0.0,32,2026-09-02,10,forecast,none,plan_zero_history_positive,PLAN_ZERO_HISTORY_POSITIVE,112.0,28.0,14.0,1,C,0.0,0.0,,0.5,C · directional · ±50%,K-60WIP-FLU-FRA-3Pk,Biom Flushable Personal Wipes Unscented - 180ct,D253-C6,5,4.0,READY_FOR_ORDER,exact,2026-10-04,0.0,2026-10-04,FY2026 W36
2026-10-04,95285662,7916.0,33,2026-09-02,29,planned_forward,target_po_plan,plan,NEW_TCIN_NO_HISTORY|LAUNCH_FILL,0.0,0.0,0.0,0,C,701.0,22512.0,empirical_lowo,0.5,C · directional · ±50%,K-DIS-2FLU-WHI,Biom White Flushable One Handed Kit Personal Wipes Unscented - 120ct,D253-C6,5,4.0,READY_FOR_ORDER,inferred,2026-10-04,1979.0,2026-10-04,FY2026 W36
2026-10-04,1010810949,1944.0,33,2026-09-02,29,forecast,target_po_plan,plan,,1728.0,4572.0,2286.0,4,C,172.0,5530.0,empirical_lowo,0.5,C · directional · ±50%,P-40WIP-LIT-FRA,Biom Baby Mini Little Messes Hand Wipes Refills Fragrance Free - 40ct,D7,7,24.0,READY_FOR_LAUNCH,exact,2026-10-11,81.0,2026-10-04,FY2026 W36
2026-10-04,1010810951,408.0,33,2026-09-02,29,forecast,target_po_plan,plan,,330.0,930.0,465.0,3,C,35.0,1162.0,empirical_lowo,0.5,C · directional · ±50%,K-6DIS-PER-1LIT,Biom Refillable Mini Dispenser Little Mess Hand Wipes Periwinkle - 40ct,D7,7,6.0,READY_FOR_LAUNCH,exact,2026-10-11,68.0,2026-10-04,FY2026 W36
2026-10-04,1011278742,0.0,32,2026-09-02,29,forecast,none,no_signal,NO_SIGNAL,0.0,0.0,0.0,0,C,0.0,0.0,,0.5,C · directional · ±50%,P-20WIP-SAN-BER-TRV,Biom Sanitizing Go-Pack Holiday Bergamot Bloom - Hand Wipes - 20ct,D253-C4,5,24.0,READY_FOR_ORDER,exact,2026-10-04,0.0,2026-10-04,FY2026 W36
2026-10-04,1011824789,10308.0,32,2026-09-02,29,planned_forward,target_po_plan,plan,NEW_TCIN_NO_HISTORY|LAUNCH_FILL,0.0,0.0,0.0,0,C,914.0,29314.0,empirical_lowo,0.5,C · directional · ±50%,P-60WIP-DSN-PIN,Biom Pine Forest Disinfecting Wipes Refill All-Purpose Cleaners - 60ct,D3-C2,5,12.0,READY_FOR_ORDER,unmapped,2026-10-04,859.0,2026-10-04,FY2026 W36
2026-10-04,1012188490,1488.0,33,2026-09-02,29,planned_forward,target_po_plan,plan,NEW_TCIN_NO_HISTORY|LAUNCH_FILL,0.0,0.0,0.0,0,C,131.0,4233.0,empirical_lowo,0.5,C · directional · ±50%,P-30WIP-LIT-FRA,Biom Little Mess Baby Wipes Go-Pack Unscented - 30ct,D7,7,24.0,READY_FOR_ORDER,exact,2026-10-11,62.0,2026-10-04,FY2026 W36
2026-10-04,1012188491,2088.0,33,2026-09-02,29,planned_forward,target_po_plan,plan,NEW_TCIN_NO_HISTORY|LAUNCH_FILL,0.0,0.0,0.0,0,C,184.0,5939.0,empirical_lowo,0.5,C · directional · ±50%,P-30WIP-BAB-FRA,Biom Baby Wipes Go-Pack Unscented - 30ct,D7,7,24.0,READY_FOR_ORDER,exact,2026-10-11,87.0,2026-10-04,FY2026 W36
2026-10-04,1012914812,0.0,,,,forecast,none,no_signal,NO_SIGNAL,0.0,0.0,0.0,0,C,0.0,0.0,,0.5,C · directional · ±50%,P-20WIP-AP-STL-TRV,Biom Santal Escape Cleaning Wipe Go-Pack All-Purpose Cleaners - 20ct,D3-C2,5,,READY_FOR_ORDER,unmapped,2026-10-04,,2026-10-04,FY2026 W36
2026-10-04,1012914813,0.0,,,,forecast,none,no_signal,NO_SIGNAL,0.0,0.0,0.0,0,C,0.0,0.0,,0.5,C · directional · ±50%,P-20WIP-DSN-CIT-TRV,Biom Fresh Citrus Disinfecting Wipe Go-Pack All-Purpose Cleaners - 20ct,D3-C2,5,,READY_FOR_ORDER,unmapped,2026-10-04,,2026-10-04,FY2026 W36
2026-10-11,89854821,7920.0,39,2026-09-02,29,planned_forward,target_po_plan,plan,PLANNED_FORWARD,2154.0,1749.0,1789.5,8,C,702.0,22524.0,empirical_lowo,0.5,C · directional · ±50%,P-DIS-EUC,Biom Refillable Plant-Based Wipes Dispenser - Eucalyptus,D3-C2,5,6.0,READY_FOR_LAUNCH,exact,2026-10-11,1320.0,2026-10-11,FY2026 W37
2026-10-11,89854822,0.0,,,,forecast,none,no_signal,NO_SIGNAL,0.0,0.0,0.0,0,C,0.0,0.0,,0.5,C · directional · ±50%,P-60WIP-AP-LAV,"Biom Lavender Ease All Purpose Cleaning Wipes Refill - 60ct: Safe for Sensitive Skin, Contains Naturally Derived Ingredients, Removes Grease",D3-C2,5,12.0,READY_FOR_LAUNCH,exact,2026-10-11,0.0,2026-10-11,FY2026 W37
2026-10-11,89854823,7020.0,39,2026-09-02,29,planned_forward,target_po_plan,plan,PLANNED_FORWARD,2340.0,1321.5,1105.5,8,C,622.0,19964.0,empirical_lowo,0.5,C · directional · ±50%,P-DIS-WHI,"Biom Refillable Plant-Based Wipes Dispenser - White: BPA-Free, Multi-Surface Use, Silicone Components",D3-C2,5,6.0,READY_FOR_LAUNCH,exact,2026-10-11,1170.0,2026-10-11,FY2026 W37
2026-10-11,89854824,0.0,,,,forecast,none,no_signal,NO_SIGNAL,0.0,0.0,0.0,0,C,0.0,0.0,,0.5,C · directional · ±50%,P-60WIP-AP-GRA,"Biom Grapefruit Zest All Purpose Cleaning Wipes Refill - 60ct: Safe for Sensitive Skin, Contains Naturally Derived Ingredients, Multi-Surface Cleaner",D3-C2,5,12.0,READY_FOR_LAUNCH,exact,2026-10-11,0.0,2026-10-11,FY2026 W37
2026-10-11,89854825,1398.0,39,2026-09-02,29,forecast,target_po_plan,plan,,1320.0,1722.0,1765.5,8,C,123.0,3977.0,empirical_lowo,0.5,C · directional · ±50%,P-DIS-TAN,Biom Refillable Plant-Based Wipes Dispenser - Sand,D3-C2,5,6.0,READY_FOR_LAUNCH,exact,2026-10-11,233.0,2026-10-11,FY2026 W37
2026-10-11,89854826,3864.0,39,2026-09-02,29,forecast,target_po_plan,plan,,1020.0,1401.0,2289.0,8,C,342.0,10990.0,empirical_lowo,0.5,C · directional · ±50%,P-60WIP-AP-STL,Biom Plant Based Refillable All Purpose Wipes - Santal Escape - 60ct,D3-C2,5,12.0,READY_FOR_LAUNCH,exact,2026-10-11,322.0,2026-10-11,FY2026 W37
2026-10-11,93197977,1200.0,39,2026-09-02,29,forecast,target_po_plan,plan,,456.0,498.0,877.5,8,C,106.0,3414.0,empirical_lowo,0.5,C · directional · ±50%,P-60WIP-AP-NER,Biom Plant Based Refillable All Purpose Wipes - Neroli Dream - 60ct,D3-C2,5,12.0,READY_FOR_LAUNCH,exact,2026-10-11,100.0,2026-10-11,FY2026 W37
2026-10-11,93197978,0.0,,,,forecast,none,no_signal,NO_SIGNAL,0.0,0.0,0.0,0,C,0.0,0.0,,0.5,C · directional · ±50%,,Biom Refillable Wipe Dispenser,D3-C2,5,,,unmapped,2026-10-11,,2026-10-11,FY2026 W37
2026-10-11,93197979,2796.0,39,2026-09-02,29,forecast,target_po_plan,plan,,3096.0,2217.0,2322.0,8,C,247.0,7953.0,empirical_lowo,0.5,C · directional · ±50%,P-60WIP-AP-FRA,Biom Plant Based Refillable All Purpose Wipes - Fragrance Free - 60ct,D3-C2,5,12.0,READY_FOR_LAUNCH,exact,2026-10-11,233.0,2026-10-11,FY2026 W37
2026-10-11,94643458,12.0,39,2026-09-02,7,forecast,target_po_plan,plan,,24.0,27.0,24.0,8,C,0.0,36.0,empirical_lowo,0.5,C · directional · ±50%,P-DIS-DGR,"Biom Refillable Wipes Dispenser - Hunter Green: BPA-Free, Silicone Material",D3-C2,5,6.0,READY_FOR_LAUNCH,exact,2026-10-11,2.0,2026-10-11,FY2026 W37
2026-10-11,94643459,18.0,39,2026-09-02,10,forecast,target_po_plan,plan,,36.0,60.0,58.5,8,C,1.0,53.0,empirical_lowo,0.5,C · directional · ±50%,P-DIS-BLK,"Biom Refillable Wipes Dispenser - Black: BPA-Free, Silicone, Cleaning Tools and Accessories",D3-C2,5,6.0,READY_FOR_LAUNCH,exact,2026-10-11,3.0,2026-10-11,FY2026 W37
2026-10-11,94643460,24.0,39,2026-09-02,10,forecast,target_po_plan,plan,,36.0,55.5,53.25,8,C,1.0,70.0,empirical_lowo,0.5,C · directional · ±50%,P-DIS-LGR,"Biom Refillable Wipes Dispenser - Seafoam: BPA-Free, Silicone, 8 Inch Height",D3-C2,5,6.0,READY_FOR_LAUNCH,exact,2026-10-11,4.0,2026-10-11,FY2026 W37
2026-10-11,94723685,0.0,,,,forecast,none,no_signal,NO_SIGNAL,0.0,0.0,0.0,0,C,0.0,0.0,,0.5,C · directional · ±50%,P-60WIP-AP-FIR,"Biom Fraser Fir All-Purpose Cleaning Wipes Refill - 60ct: Removes Dirt, Grease, Multi-Surface Use",D3-C2,5,12.0,READY_FOR_LAUNCH,exact,2026-10-11,0.0,2026-10-11,FY2026 W37
2026-10-11,94723686,0.0,,,,forecast,none,no_signal,NO_SIGNAL,0.0,0.0,0.0,0,C,0.0,0.0,,0.5,C · directional · ±50%,P-60WIP-AP-PEP,Biom Peppermint All-Purpose Cleaning Wipes Refill - 60ct,D3-C2,5,12.0,READY_FOR_LAUNCH,exact,2026-10-11,0.0,2026-10-11,FY2026 W37
2026-10-11,94723687,0.0,,,,forecast,none,no_signal,NO_SIGNAL,0.0,0.0,0.0,0,C,0.0,0.0,,0.5,C · directional · ±50%,P-6DIS-WHI,"Biom Mini Refillable Wipe Dispenser - Bone: BPA-Free, Silicone, 6 Height",D3-C2,5,6.0,READY_FOR_LAUNCH,exact,2026-10-11,0.0,2026-10-11,FY2026 W37
2026-10-11,94723688,0.0,39,2026-09-02,10,forecast,none,no_signal,NO_SIGNAL,0.0,0.0,0.0,0,C,0.0,0.0,,0.5,C · directional · ±50%,P-DIS-TER,Biom Refillable Plant-Based Wipes Dispenser - Terracotta,D3-C2,5,6.0,READY_FOR_LAUNCH,exact,2026-10-11,0.0,2026-10-11,FY2026 W37
2026-10-11,94723689,0.0,,,,forecast,none,no_signal,NO_SIGNAL,0.0,0.0,0.0,0,C,0.0,0.0,,0.5,C · directional · ±50%,P-40WIP-6IN-AP-VAN,"Biom Tres Vanille All-Purpose Cleaning Mini Wipes - 40ct: Refill Pouch, Removes Dirt",D3-C2,5,12.0,READY_FOR_LAUNCH,exact,2026-10-11,0.0,2026-10-11,FY2026 W37
2026-10-11,94799734,276.0,40,2026-09-02,29,forecast,target_po_plan,plan,,80.0,242.0,386.5,8,C,24.0,787.0,empirical_lowo,0.5,C · directional · ±50%,K-DIS-2BAB-WHI,"Biom 99% Water Hypoallergenic Baby Starter Kit - White - Fragrance Free - 120 wipes: Face, Hands, Nose, Whole Body, Diaper Area",D7,7,4.0,READY_FOR_LAUNCH,exact,2026-10-18,69.0,2026-10-11,FY2026 W37
2026-10-11,94799736,0.0,39,2026-09-02,29,forecast,none,plan_zero_history_positive,PLAN_ZERO_HISTORY_POSITIVE,0.0,0.0,200.0,4,C,0.0,0.0,,0.5,C · directional · ±50%,K-DIS-2BAB-LGR,"Biom 99% Water Hypoallergenic Baby Starter Kit - Seafoam Green - Fragrance Free - 120ct: Refillable, Alcohol-Free, Aloe & Vitamin E",D7,7,4.0,READY_FOR_LAUNCH,exact,2026-10-18,0.0,2026-10-11,FY2026 W37
2026-10-11,94799737,1104.0,40,2026-09-02,29,forecast,target_po_plan,plan,,396.0,1173.0,1992.0,8,C,97.0,3141.0,empirical_lowo,0.5,C · directional · ±50%,P-60WIP-BAB-FRA,"Biom 99% Water Hypoallergenic Baby Wipes - Fragrance Free - 60ct: Alcohol-Free, Contains Aloe, Refill Pouch",D7,7,12.0,READY_FOR_LAUNCH,exact,2026-10-18,92.0,2026-10-11,FY2026 W37
2026-10-11,94799738,0.0,39,2026-09-02,29,forecast,none,plan_zero_history_positive,PLAN_ZERO_HISTORY_POSITIVE,0.0,0.0,31.0,4,C,0.0,0.0,,0.5,C · directional · ±50%,K-DIS-2BAB-PUR,"Biom 99% Water Hypoallergenic Baby Starter Kit - Lilac - Fragrance Free - 120ct: Refillable Container, Contains Aloe, Contains Vitamin E",D7,7,6.0,READY_FOR_LAUNCH,exact,2026-10-18,0.0,2026-10-11,FY2026 W37
2026-10-11,94799739,333.0,40,2026-09-02,29,forecast,target_po_plan,plan,,153.0,650.25,998.625,8,C,29.0,949.0,empirical_lowo,0.5,C · directional · ±50%,K-60WIP-BAB-FRA-4PK,"Biom 99% Water Hypoallergenic Baby Wipes -Fragrance Free - 240ct: Face, Hands, Nose, Whole Body, Diaper Area",D7,7,3.0,READY_FOR_LAUNCH,exact,2026-10-18,111.0,2026-10-11,FY2026 W37
2026-10-11,94799740,208.0,40,2026-09-02,29,forecast,target_po_plan,plan,,175.0,724.0,582.75,8,C,18.0,593.0,empirical_lowo,0.5,C · directional · ±50%,K-60WIP-BAB-FRA-12PK,"Biom 99% Water Hypoallergenic Baby Wipes - Fragrance Free - 720ct: Face & Body Application, Refill Pouch, With Aloe & Vitamin E",D7,7,1.0,READY_FOR_LAUNCH,exact,2026-10-18,208.0,2026-10-11,FY2026 W37
2026-10-11,94928289,6888.0,39,2026-09-02,29,forecast,target_po_plan,plan,NO_PO_8WK,0.0,0.0,0.0,0,C,610.0,19589.0,empirical_lowo,0.5,C · directional · ±50%,P-60WIP-DSN-ALP,Biom Plastic Free Plant Based Disinfecting Wipes - Alpine Mint - 60ct,D3-C2,5,12.0,READY_FOR_LAUNCH,exact,2026-10-11,574.0,2026-10-11,FY2026 W37
2026-10-11,94928290,8636.0,39,2026-09-02,29,planned_forward,target_po_plan,plan,PLANNED_FORWARD,740.0,429.0,501.0,8,C,765.0,24560.0,empirical_lowo,0.5,C · directional · ±50%,P-DIS-SS-BRU,Biom Refillable Plant-Based Wipes Dispenser - Brushed Stainless,D3-C2,5,4.0,READY_FOR_LAUNCH,exact,2026-10-11,2159.0,2026-10-11,FY2026 W37
2026-10-11,94928291,2144.0,39,2026-09-02,29,forecast,target_po_plan,plan,,912.0,518.0,669.0,8,C,189.0,6099.0,empirical_lowo,0.5,C · directional · ±50%,K-60WIP-DSN-COM-3PK,"Biom Plastic Free Plant Based Disinfecting Wipes - Variety - 3pk/180ct: Ammonia-Free, Paraben-Free, Mint Scent",D3-C2,5,4.0,READY_FOR_LAUNCH,exact,2026-10-11,536.0,2026-10-11,FY2026 W37
2026-10-11,94928292,26412.0,39,2026-09-02,29,planned_forward,target_po_plan,plan,PLANNED_FORWARD,528.0,366.0,877.5,8,C,2342.0,75109.0,empirical_lowo,0.5,C · directional · ±50%,P-60WIP-DSN-CIT,"Biom Plastic Free Plant Based Disinfecting Wipes - Fresh Citrus - 60ct: Ammonia-Free, Aluminum-Free, Paraben-Free",D3-C2,5,12.0,READY_FOR_LAUNCH,exact,2026-10-11,2201.0,2026-10-11,FY2026 W37
2026-10-11,94928293,2004.0,39,2026-09-02,29,forecast,target_po_plan,plan,,1096.0,690.0,1583.5,8,C,177.0,5701.0,empirical_lowo,0.5,C · directional · ±50%,K-60WIP-AP-COM,Biom Plant Based Refillable All Purpose Wipes Variety - 3pk/180ct,D3-C2,5,4.0,READY_FOR_LAUNCH,exact,2026-10-11,501.0,2026-10-11,FY2026 W37
2026-10-11,94979715,528.0,40,2026-09-02,29,forecast,target_po_plan,plan,,384.0,876.0,1344.0,8,C,46.0,1503.0,empirical_lowo,0.5,C · directional · ±50%,P-30WIP-BOD-NAT-TRV,Biom Travel Pack Biodegradable Body Wipes - Naturally Fresh - 30ct,D253-C4,5,24.0,READY_FOR_LAUNCH,exact,2026-10-11,22.0,2026-10-11,FY2026 W37
2026-10-11,94979716,96.0,40,2026-09-02,29,forecast,target_po_plan,plan,,0.0,0.0,369.0,2,C,8.0,275.0,empirical_lowo,0.5,C · directional · ±50%,P-20WIP-SAN-STL-TRV,Biom Travel Pack Biodegradable Hand Sanitizing Wipes - Santal Escape - 20ct,D253-C4,5,24.0,READY_FOR_LAUNCH,exact,2026-10-11,4.0,2026-10-11,FY2026 W37
2026-10-11,94979717,930.0,40,2026-09-02,29,forecast,target_po_plan,plan,,942.0,883.5,865.5,8,C,82.0,2646.0,empirical_lowo,0.5,C · directional · ±50%,K-6DIS-WHI-1SAN-STL,Biom Mini Dispenser with Biodegradable Hand Sanitizing Wipes - Santal Escape - 40ct,D253-C4,5,6.0,READY_FOR_LAUNCH,exact,2026-10-11,155.0,2026-10-11,FY2026 W37
2026-10-11,94979718,1536.0,40,2026-09-02,29,forecast,target_po_plan,plan,,1800.0,1512.0,1728.0,8,C,135.0,4370.0,empirical_lowo,0.5,C · directional · ±50%,P-40WIP-6IN-SAN-STL,Biom Mini Biodegradable Refillable Hand Sanitizing Wipes - Santal Escape - 40ct,D253-C4,5,24.0,READY_FOR_LAUNCH,exact,2026-10-11,64.0,2026-10-11,FY2026 W37
2026-10-11,95285660,15528.0,40,2026-09-02,29,planned_forward,target_po_plan,plan,NEW_TCIN_NO_HISTORY|LAUNCH_FILL,0.0,0.0,0.0,0,C,1377.0,44158.0,empirical_lowo,0.5,C · directional · ±50%,P-60WIP-FLU-FRA-2PK,Biom Flushable Personal Wipes Fragrance Free - 120ct,D253-C6,5,12.0,READY_FOR_ORDER,inferred,2026-10-11,1294.0,2026-10-11,FY2026 W37
2026-10-11,95285661,0.0,39,2026-09-02,10,forecast,none,plan_zero_history_positive,PLAN_ZERO_HISTORY_POSITIVE,112.0,28.0,14.0,1,C,0.0,0.0,,0.5,C · directional · ±50%,K-60WIP-FLU-FRA-3Pk,Biom Flushable Personal Wipes Unscented - 180ct,D253-C6,5,4.0,READY_FOR_ORDER,exact,2026-10-11,0.0,2026-10-11,FY2026 W37
2026-10-11,95285662,3044.0,40,2026-09-02,29,planned_forward,target_po_plan,plan,NEW_TCIN_NO_HISTORY|LAUNCH_FILL,0.0,0.0,0.0,0,C,269.0,8658.0,empirical_lowo,0.5,C · directional · ±50%,K-DIS-2FLU-WHI,Biom White Flushable One Handed Kit Personal Wipes Unscented - 120ct,D253-C6,5,4.0,READY_FOR_ORDER,inferred,2026-10-11,761.0,2026-10-11,FY2026 W37
2026-10-11,1010810949,2592.0,40,2026-09-02,29,forecast,target_po_plan,plan,,1728.0,4572.0,2286.0,4,C,229.0,7373.0,empirical_lowo,0.5,C · directional · ±50%,P-40WIP-LIT-FRA,Biom Baby Mini Little Messes Hand Wipes Refills Fragrance Free - 40ct,D7,7,24.0,READY_FOR_LAUNCH,exact,2026-10-18,108.0,2026-10-11,FY2026 W37
2026-10-11,1010810951,516.0,40,2026-09-02,29,forecast,target_po_plan,plan,,330.0,930.0,465.0,3,C,45.0,1469.0,empirical_lowo,0.5,C · directional · ±50%,K-6DIS-PER-1LIT,Biom Refillable Mini Dispenser Little Mess Hand Wipes Periwinkle - 40ct,D7,7,6.0,READY_FOR_LAUNCH,exact,2026-10-18,86.0,2026-10-11,FY2026 W37
2026-10-11,1011278742,0.0,39,2026-09-02,29,forecast,none,no_signal,NO_SIGNAL,0.0,0.0,0.0,0,C,0.0,0.0,,0.5,C · directional · ±50%,P-20WIP-SAN-BER-TRV,Biom Sanitizing Go-Pack Holiday Bergamot Bloom - Hand Wipes - 20ct,D253-C4,5,24.0,READY_FOR_ORDER,exact,2026-10-11,0.0,2026-10-11,FY2026 W37
2026-10-11,1011824789,48.0,39,2026-09-02,29,planned_forward,target_po_plan,plan,NEW_TCIN_NO_HISTORY|LAUNCH_FILL,0.0,0.0,0.0,0,C,3.0,138.0,empirical_lowo,0.5,C · directional · ±50%,P-60WIP-DSN-PIN,Biom Pine Forest Disinfecting Wipes Refill All-Purpose Cleaners - 60ct,D3-C2,5,12.0,READY_FOR_ORDER,unmapped,2026-10-11,4.0,2026-10-11,FY2026 W37
2026-10-11,1012188490,0.0,39,2026-09-02,29,forecast,none,no_signal,NO_SIGNAL,0.0,0.0,0.0,0,C,0.0,0.0,,0.5,C · directional · ±50%,P-30WIP-LIT-FRA,Biom Little Mess Baby Wipes Go-Pack Unscented - 30ct,D7,7,24.0,READY_FOR_ORDER,exact,2026-10-18,0.0,2026-10-11,FY2026 W37
2026-10-11,1012188491,0.0,39,2026-09-02,29,forecast,none,no_signal,NO_SIGNAL,0.0,0.0,0.0,0,C,0.0,0.0,,0.5,C · directional · ±50%,P-30WIP-BAB-FRA,Biom Baby Wipes Go-Pack Unscented - 30ct,D7,7,24.0,READY_FOR_ORDER,exact,2026-10-18,0.0,2026-10-11,FY2026 W37
2026-10-11,1012914812,0.0,,,,forecast,none,no_signal,NO_SIGNAL,0.0,0.0,0.0,0,C,0.0,0.0,,0.5,C · directional · ±50%,P-20WIP-AP-STL-TRV,Biom Santal Escape Cleaning Wipe Go-Pack All-Purpose Cleaners - 20ct,D3-C2,5,,READY_FOR_ORDER,unmapped,2026-10-11,,2026-10-11,FY2026 W37
2026-10-11,1012914813,0.0,,,,forecast,none,no_signal,NO_SIGNAL,0.0,0.0,0.0,0,C,0.0,0.0,,0.5,C · directional · ±50%,P-20WIP-DSN-CIT-TRV,Biom Fresh Citrus Disinfecting Wipe Go-Pack All-Purpose Cleaners - 20ct,D3-C2,5,,READY_FOR_ORDER,unmapped,2026-10-11,,2026-10-11,FY2026 W37
2026-10-18,89854821,5004.0,46,2026-09-02,29,forecast,target_po_plan,plan,,2154.0,1749.0,1789.5,8,C,443.0,14232.0,empirical_lowo,0.5,C · directional · ±50%,P-DIS-EUC,Biom Refillable Plant-Based Wipes Dispenser - Eucalyptus,D3-C2,5,6.0,READY_FOR_LAUNCH,exact,2026-10-18,834.0,2026-10-18,FY2026 W38
2026-10-18,89854822,0.0,,,,forecast,none,no_signal,NO_SIGNAL,0.0,0.0,0.0,0,C,0.0,0.0,,0.5,C · directional · ±50%,P-60WIP-AP-LAV,"Biom Lavender Ease All Purpose Cleaning Wipes Refill - 60ct: Safe for Sensitive Skin, Contains Naturally Derived Ingredients, Removes Grease",D3-C2,5,12.0,READY_FOR_LAUNCH,exact,2026-10-18,0.0,2026-10-18,FY2026 W38
2026-10-18,89854823,4296.0,46,2026-09-02,29,forecast,target_po_plan,plan,,2340.0,1321.5,1105.5,8,C,380.0,12218.0,empirical_lowo,0.5,C · directional · ±50%,P-DIS-WHI,"Biom Refillable Plant-Based Wipes Dispenser - White: BPA-Free, Multi-Surface Use, Silicone Components",D3-C2,5,6.0,READY_FOR_LAUNCH,exact,2026-10-18,716.0,2026-10-18,FY2026 W38
2026-10-18,89854824,0.0,,,,forecast,none,no_signal,NO_SIGNAL,0.0,0.0,0.0,0,C,0.0,0.0,,0.5,C · directional · ±50%,P-60WIP-AP-GRA,"Biom Grapefruit Zest All Purpose Cleaning Wipes Refill - 60ct: Safe for Sensitive Skin, Contains Naturally Derived Ingredients, Multi-Surface Cleaner",D3-C2,5,12.0,READY_FOR_LAUNCH,exact,2026-10-18,0.0,2026-10-18,FY2026 W38
2026-10-18,89854825,1464.0,46,2026-09-02,29,forecast,target_po_plan,plan,,1320.0,1722.0,1765.5,8,C,129.0,4165.0,empirical_lowo,0.5,C · directional · ±50%,P-DIS-TAN,Biom Refillable Plant-Based Wipes Dispenser - Sand,D3-C2,5,6.0,READY_FOR_LAUNCH,exact,2026-10-18,244.0,2026-10-18,FY2026 W38
2026-10-18,89854826,3936.0,46,2026-09-02,29,forecast,target_po_plan,plan,,1020.0,1401.0,2289.0,8,C,348.0,11195.0,empirical_lowo,0.5,C · directional · ±50%,P-60WIP-AP-STL,Biom Plant Based Refillable All Purpose Wipes - Santal Escape - 60ct,D3-C2,5,12.0,READY_FOR_LAUNCH,exact,2026-10-18,328.0,2026-10-18,FY2026 W38
2026-10-18,93197977,1236.0,46,2026-09-02,29,forecast,target_po_plan,plan,,456.0,498.0,877.5,8,C,109.0,3517.0,empirical_lowo,0.5,C · directional · ±50%,P-60WIP-AP-NER,Biom Plant Based Refillable All Purpose Wipes - Neroli Dream - 60ct,D3-C2,5,12.0,READY_FOR_LAUNCH,exact,2026-10-18,103.0,2026-10-18,FY2026 W38
2026-10-18,93197978,0.0,,,,forecast,none,no_signal,NO_SIGNAL,0.0,0.0,0.0,0,C,0.0,0.0,,0.5,C · directional · ±50%,,Biom Refillable Wipe Dispenser,D3-C2,5,,,unmapped,2026-10-18,,2026-10-18,FY2026 W38
2026-10-18,93197979,2808.0,46,2026-09-02,29,forecast,target_po_plan,plan,,3096.0,2217.0,2322.0,8,C,248.0,7987.0,empirical_lowo,0.5,C · directional · ±50%,P-60WIP-AP-FRA,Biom Plant Based Refillable All Purpose Wipes - Fragrance Free - 60ct,D3-C2,5,12.0,READY_FOR_LAUNCH,exact,2026-10-18,234.0,2026-10-18,FY2026 W38
2026-10-18,94643458,12.0,46,2026-09-02,7,forecast,target_po_plan,plan,,24.0,27.0,24.0,8,C,0.0,36.0,empirical_lowo,0.5,C · directional · ±50%,P-DIS-DGR,"Biom Refillable Wipes Dispenser - Hunter Green: BPA-Free, Silicone Material",D3-C2,5,6.0,READY_FOR_LAUNCH,exact,2026-10-18,2.0,2026-10-18,FY2026 W38
2026-10-18,94643459,24.0,46,2026-09-02,10,forecast,target_po_plan,plan,,36.0,60.0,58.5,8,C,1.0,70.0,empirical_lowo,0.5,C · directional · ±50%,P-DIS-BLK,"Biom Refillable Wipes Dispenser - Black: BPA-Free, Silicone, Cleaning Tools and Accessories",D3-C2,5,6.0,READY_FOR_LAUNCH,exact,2026-10-18,4.0,2026-10-18,FY2026 W38
2026-10-18,94643460,36.0,46,2026-09-02,10,forecast,target_po_plan,plan,,36.0,55.5,53.25,8,C,2.0,104.0,empirical_lowo,0.5,C · directional · ±50%,P-DIS-LGR,"Biom Refillable Wipes Dispenser - Seafoam: BPA-Free, Silicone, 8 Inch Height",D3-C2,5,6.0,READY_FOR_LAUNCH,exact,2026-10-18,6.0,2026-10-18,FY2026 W38
2026-10-18,94723685,0.0,,,,forecast,none,no_signal,NO_SIGNAL,0.0,0.0,0.0,0,C,0.0,0.0,,0.5,C · directional · ±50%,P-60WIP-AP-FIR,"Biom Fraser Fir All-Purpose Cleaning Wipes Refill - 60ct: Removes Dirt, Grease, Multi-Surface Use",D3-C2,5,12.0,READY_FOR_LAUNCH,exact,2026-10-18,0.0,2026-10-18,FY2026 W38
2026-10-18,94723686,0.0,,,,forecast,none,no_signal,NO_SIGNAL,0.0,0.0,0.0,0,C,0.0,0.0,,0.5,C · directional · ±50%,P-60WIP-AP-PEP,Biom Peppermint All-Purpose Cleaning Wipes Refill - 60ct,D3-C2,5,12.0,READY_FOR_LAUNCH,exact,2026-10-18,0.0,2026-10-18,FY2026 W38
